State;Hectares;Year;Month;GID_0;Country;GID_1;Cropland_BA_hectares;Forest_BA_hectares;Grass_and_Shrubland_BA_hectares;Wetlands_BA_hectares;Settlement_BA_hectares;Other_BA_hectares;combined_BA;burned_area_state_index;Burned_Cropland_index;Burned_Forest_index;Burned_Grass_and_Shrubland_index;Burned_Wetlands_index;Burned_Settlement_index;Burned_Other_index
Indiana;9432600;2003;5;USA;United States;USA.15_1;215;21;0;0;0;0;236;0;0;0;0;0;0;0
Indiana;9432600;2003;6;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2003;7;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2003;8;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2003;9;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2003;10;USA;United States;USA.15_1;21;0;0;0;0;0;21;0;0;0;0;0;0;0
Indiana;9432600;2003;11;USA;United States;USA.15_1;0;21;0;0;0;0;21;0;0;0;0;0;0;0
Indiana;9432600;2003;12;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2004;1;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2004;2;USA;United States;USA.15_1;150;21;0;0;0;0;171;0;0;0;0;0;0;0
Indiana;9432600;2004;3;USA;United States;USA.15_1;537;0;0;0;0;0;537;0;0;0;0;0;0;0
Indiana;9432600;2004;4;USA;United States;USA.15_1;1760;644;0;0;0;0;2404;0;0;0;0;0;0;0
Indiana;9432600;2004;5;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2004;6;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2004;7;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2004;8;USA;United States;USA.15_1;21;0;0;0;0;0;21;0;0;0;0;0;0;0
Indiana;9432600;2004;9;USA;United States;USA.15_1;365;21;0;0;0;0;386;0;0;0;0;0;0;0
Indiana;9432600;2004;10;USA;United States;USA.15_1;258;816;86;0;0;0;1160;0;0;0;0;0;0;0
Indiana;9432600;2004;11;USA;United States;USA.15_1;21;0;0;0;0;0;21;0;0;0;0;0;0;0
Indiana;9432600;2004;12;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2005;1;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2005;2;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2005;3;USA;United States;USA.15_1;236;0;0;0;21;0;257;0;0;0;0;0;0;0
Indiana;9432600;2005;4;USA;United States;USA.15_1;0;86;0;0;0;0;86;0;0;0;0;0;0;0
Indiana;9432600;2005;5;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2005;6;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2005;7;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2005;8;USA;United States;USA.15_1;0;0;21;0;0;0;21;0;0;0;0;0;0;0
Indiana;9432600;2005;9;USA;United States;USA.15_1;601;0;0;0;43;0;644;0;0;0;0;0;0;0
Indiana;9432600;2005;10;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2005;11;USA;United States;USA.15_1;301;107;0;0;0;0;408;0;0;0;0;0;0;0
Indiana;9432600;2005;12;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2006;1;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2006;2;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2006;3;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2006;4;USA;United States;USA.15_1;0;129;0;0;0;0;129;0;0;0;0;0;0;0
Indiana;9432600;2006;5;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2006;6;USA;United States;USA.15_1;215;0;0;0;0;0;215;0;0;0;0;0;0;0
Indiana;9432600;2006;7;USA;United States;USA.15_1;64;0;0;0;0;0;64;0;0;0;0;0;0;0
Indiana;9432600;2006;8;USA;United States;USA.15_1;172;0;0;0;0;0;172;0;0;0;0;0;0;0
Indiana;9432600;2006;9;USA;United States;USA.15_1;322;0;0;0;43;0;365;0;0;0;0;0;0;0
Indiana;9432600;2006;10;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2006;11;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2006;12;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2007;1;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2007;2;USA;United States;USA.15_1;86;86;43;0;0;0;215;0;0;0;0;0;0;0
Indiana;9432600;2007;3;USA;United States;USA.15_1;537;0;0;0;0;0;537;0;0;0;0;0;0;0
Indiana;9432600;2007;4;USA;United States;USA.15_1;215;0;0;0;0;0;215;0;0;0;0;0;0;0
Indiana;9432600;2007;5;USA;United States;USA.15_1;172;0;0;0;0;0;172;0;0;0;0;0;0;0
Indiana;9432600;2007;6;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2007;7;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2007;8;USA;United States;USA.15_1;215;86;0;0;0;0;301;0;0;0;0;0;0;0
Indiana;9432600;2007;9;USA;United States;USA.15_1;1374;0;0;0;0;0;1374;0;0;0;0;0;0;0
Indiana;9432600;2007;10;USA;United States;USA.15_1;0;172;0;0;0;0;172;0;0;0;0;0;0;0
Indiana;9432600;2007;11;USA;United States;USA.15_1;0;279;0;0;0;0;279;0;0;0;0;0;0;0
Indiana;9432600;2007;12;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2008;1;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2008;2;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2008;3;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2008;4;USA;United States;USA.15_1;64;0;0;0;0;0;64;0;0;0;0;0;0;0
Indiana;9432600;2008;5;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2008;6;USA;United States;USA.15_1;3477;21;21;43;0;0;3562;0;0;0;0;0;0;0
Indiana;9432600;2008;7;USA;United States;USA.15_1;107;0;0;0;0;0;107;0;0;0;0;0;0;0
Indiana;9432600;2008;8;USA;United States;USA.15_1;21;0;0;0;0;0;21;0;0;0;0;0;0;0
Indiana;9432600;2008;9;USA;United States;USA.15_1;515;0;0;0;0;0;515;0;0;0;0;0;0;0
Indiana;9432600;2008;10;USA;United States;USA.15_1;215;21;0;0;0;0;236;0;0;0;0;0;0;0
Indiana;9432600;2008;11;USA;United States;USA.15_1;21;580;0;0;0;0;601;0;0;0;0;0;0;0
Indiana;9432600;2008;12;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2009;1;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2009;2;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2009;3;USA;United States;USA.15_1;107;150;0;0;0;0;257;0;0;0;0;0;0;0
Indiana;9432600;2009;4;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2009;5;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2009;6;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2009;7;USA;United States;USA.15_1;21;0;0;0;0;0;21;0;0;0;0;0;0;0
Indiana;9432600;2009;8;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2009;9;USA;United States;USA.15_1;751;21;21;0;0;0;793;0;0;0;0;0;0;0
Indiana;9432600;2009;10;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2009;11;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2009;12;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2010;1;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2010;2;USA;United States;USA.15_1;21;343;64;0;0;0;428;0;0;0;0;0;0;0
Indiana;9432600;2010;3;USA;United States;USA.15_1;644;215;107;21;0;0;987;0;0;0;0;0;0;0
Indiana;9432600;2010;4;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2010;5;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2010;6;USA;United States;USA.15_1;21;0;0;0;0;0;21;0;0;0;0;0;0;0
Indiana;9432600;2010;7;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2010;8;USA;United States;USA.15_1;408;0;0;0;21;0;429;0;0;0;0;0;0;0
Indiana;9432600;2010;9;USA;United States;USA.15_1;1138;0;0;0;0;0;1138;0;0;0;0;0;0;0
Indiana;9432600;2010;10;USA;United States;USA.15_1;0;451;0;0;0;0;451;0;0;0;0;0;0;0
Indiana;9432600;2010;11;USA;United States;USA.15_1;86;258;43;0;0;0;387;0;0;0;0;0;0;0
Indiana;9432600;2010;12;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2011;1;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2011;2;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2011;3;USA;United States;USA.15_1;1052;0;0;0;0;0;1052;0;0;0;0;0;0;0
Indiana;9432600;2011;4;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2011;5;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2011;6;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2011;7;USA;United States;USA.15_1;343;0;0;0;0;0;343;0;0;0;0;0;0;0
Indiana;9432600;2011;8;USA;United States;USA.15_1;64;0;0;0;0;0;64;0;0;0;0;0;0;0
Indiana;9432600;2011;9;USA;United States;USA.15_1;2254;0;0;0;0;0;2254;0;0;0;0;0;0;0
Indiana;9432600;2011;10;USA;United States;USA.15_1;408;0;0;0;0;0;408;0;0;0;0;0;0;0
Indiana;9432600;2011;11;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2011;12;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2012;1;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2012;2;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2012;3;USA;United States;USA.15_1;408;0;0;0;0;0;408;0;0;0;0;0;0;0
Indiana;9432600;2012;4;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2012;5;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2012;6;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2012;7;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2012;8;USA;United States;USA.15_1;193;0;0;0;0;0;193;0;0;0;0;0;0;0
Indiana;9432600;2012;9;USA;United States;USA.15_1;537;0;0;0;0;0;537;0;0;0;0;0;0;0
Indiana;9432600;2012;10;USA;United States;USA.15_1;43;623;0;0;0;0;666;0;0;0;0;0;0;0
Indiana;9432600;2012;11;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2012;12;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2013;1;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2013;2;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2013;3;USA;United States;USA.15_1;258;0;0;0;0;0;258;0;0;0;0;0;0;0
Indiana;9432600;2013;4;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2013;5;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2013;6;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2013;7;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2013;8;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2013;9;USA;United States;USA.15_1;1546;0;0;0;21;0;1567;0;0;0;0;0;0;0
Indiana;9432600;2013;10;USA;United States;USA.15_1;236;0;0;0;0;0;236;0;0;0;0;0;0;0
Indiana;9432600;2013;11;USA;United States;USA.15_1;150;43;0;0;0;0;193;0;0;0;0;0;0;0
Indiana;9432600;2013;12;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2014;1;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2014;2;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2014;3;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2014;4;USA;United States;USA.15_1;1481;43;0;0;0;0;1524;0;0;0;0;0;0;0
Indiana;9432600;2014;5;USA;United States;USA.15_1;1009;0;0;0;0;0;1009;0;0;0;0;0;0;0
Indiana;9432600;2014;6;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2014;7;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2014;8;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2014;9;USA;United States;USA.15_1;0;0;0;0;21;0;21;0;0;0;0;0;0;0
Indiana;9432600;2014;10;USA;United States;USA.15_1;107;0;0;0;0;0;107;0;0;0;0;0;0;0
Indiana;9432600;2014;11;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2014;12;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2015;1;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2015;2;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2015;3;USA;United States;USA.15_1;193;21;0;43;1009;150;1416;0;0;0;0;0;0;0
Indiana;9432600;2015;4;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2015;5;USA;United States;USA.15_1;43;0;0;0;0;0;43;0;0;0;0;0;0;0
Indiana;9432600;2015;6;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2015;7;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2015;8;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2015;9;USA;United States;USA.15_1;408;0;0;0;64;0;472;0;0;0;0;0;0;0
Indiana;9432600;2015;10;USA;United States;USA.15_1;0;107;0;0;0;0;107;0;0;0;0;0;0;0
Indiana;9432600;2015;11;USA;United States;USA.15_1;408;0;0;0;0;0;408;0;0;0;0;0;0;0
Indiana;9432600;2015;12;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2016;1;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2016;2;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2016;3;USA;United States;USA.15_1;43;279;0;0;0;0;322;0;0;0;0;0;0;0
Indiana;9432600;2016;4;USA;United States;USA.15_1;129;129;0;0;0;0;258;0;0;0;0;0;0;0
Indiana;9432600;2016;5;USA;United States;USA.15_1;64;0;0;0;0;0;64;0;0;0;0;0;0;0
Indiana;9432600;2016;6;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2016;7;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2016;8;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2016;9;USA;United States;USA.15_1;730;0;0;0;86;0;816;0;0;0;0;0;0;0
Indiana;9432600;2016;10;USA;United States;USA.15_1;43;279;0;0;0;0;322;0;0;0;0;0;0;0
Indiana;9432600;2016;11;USA;United States;USA.15_1;21;0;0;0;0;0;21;0;0;0;0;0;0;0
Indiana;9432600;2016;12;USA;United States;USA.15_1;0;43;0;0;0;0;43;0;0;0;0;0;0;0
Indiana;9432600;2017;1;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2017;2;USA;United States;USA.15_1;0;150;0;0;0;0;150;0;0;0;0;0;0;0
Indiana;9432600;2017;3;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2017;4;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2017;5;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2017;6;USA;United States;USA.15_1;193;0;0;0;43;0;236;0;0;0;0;0;0;0
Indiana;9432600;2017;7;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2017;8;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2017;9;USA;United States;USA.15_1;837;0;21;0;43;0;901;0;0;0;0;0;0;0
Indiana;9432600;2017;10;USA;United States;USA.15_1;86;0;21;0;0;0;107;0;0;0;0;0;0;0
Indiana;9432600;2017;11;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2017;12;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2018;1;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2018;2;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2018;3;USA;United States;USA.15_1;1030;0;0;0;0;0;1030;0;0;0;0;0;0;0
Indiana;9432600;2018;4;USA;United States;USA.15_1;3842;236;0;0;0;0;4078;0;0;0;0;0;0;0
Indiana;9432600;2018;5;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2018;6;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2018;7;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2018;8;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2018;9;USA;United States;USA.15_1;1030;0;0;0;86;0;1116;0;0;0;0;0;0;0
Indiana;9432600;2018;10;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2018;11;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2018;12;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2019;1;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2019;2;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2019;3;USA;United States;USA.15_1;601;0;0;0;0;0;601;0;0;0;0;0;0;0
Indiana;9432600;2019;4;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2019;5;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2019;6;USA;United States;USA.15_1;365;0;0;0;0;0;365;0;0;0;0;0;0;0
Indiana;9432600;2019;7;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2019;8;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2019;9;USA;United States;USA.15_1;301;0;0;0;0;0;301;0;0;0;0;0;0;0
Indiana;9432600;2019;10;USA;United States;USA.15_1;236;0;0;0;0;0;236;0;0;0;0;0;0;0
Indiana;9432600;2019;11;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Indiana;9432600;2019;12;USA;United States;USA.15_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2002;1;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2002;2;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2002;3;USA;United States;USA.16_1;258;64;43;0;0;0;365;0;0;0;0;0;0;0
Iowa;14574600;2002;4;USA;United States;USA.16_1;107;0;0;0;0;0;107;0;0;0;0;0;0;0
Iowa;14574600;2002;5;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2002;6;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2002;7;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2002;8;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2002;9;USA;United States;USA.16_1;558;0;0;0;0;0;558;0;0;0;0;0;0;0
Iowa;14574600;2002;10;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2002;11;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2002;12;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2003;1;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2003;2;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2003;3;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2003;4;USA;United States;USA.16_1;751;43;21;43;0;0;858;0;0;0;0;0;0;0
Iowa;14574600;2003;5;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2003;6;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2003;7;USA;United States;USA.16_1;107;0;0;0;0;0;107;0;0;0;0;0;0;0
Iowa;14574600;2003;8;USA;United States;USA.16_1;193;0;0;0;0;0;193;0;0;0;0;0;0;0
Iowa;14574600;2003;9;USA;United States;USA.16_1;601;0;0;0;21;0;622;0;0;0;0;0;0;0
Iowa;14574600;2003;10;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2003;11;USA;United States;USA.16_1;623;0;0;0;0;0;623;0;0;0;0;0;0;0
Iowa;14574600;2003;12;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2004;1;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2004;2;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2004;3;USA;United States;USA.16_1;386;0;0;0;0;0;386;0;0;0;0;0;0;0
Iowa;14574600;2004;4;USA;United States;USA.16_1;5710;129;343;0;0;0;6182;0;0;0;0;0;0;0
Iowa;14574600;2004;5;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2004;6;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2004;7;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2004;8;USA;United States;USA.16_1;107;0;0;0;0;0;107;0;0;0;0;0;0;0
Iowa;14574600;2004;9;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2004;10;USA;United States;USA.16_1;43;43;0;0;0;0;86;0;0;0;0;0;0;0
Iowa;14574600;2004;11;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2004;12;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2005;1;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2005;2;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2005;3;USA;United States;USA.16_1;386;0;86;107;0;0;579;0;0;0;0;0;0;0
Iowa;14574600;2005;4;USA;United States;USA.16_1;1159;0;21;0;0;0;1180;0;0;0;0;0;0;0
Iowa;14574600;2005;5;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2005;6;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2005;7;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2005;8;USA;United States;USA.16_1;21;0;0;0;0;0;21;0;0;0;0;0;0;0
Iowa;14574600;2005;9;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2005;10;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2005;11;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2005;12;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2006;1;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iowa;14574600;2006;2;USA;United States;USA.16_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
